Item,Unidad de negocio,Descripción Item,Fecha,UM,Tipo de Ítem,Grupo Inventario,Entradas Últ. 12 Meses,Salidas Últ. 12 Meses,Entradas Últ. 24 Meses,Salidas Últ. 24 Meses,"Entradas entre
12 y 24 Meses","Salidas entre
12 y 24 Meses",Entrada 12 meses y saldo,% entrada 12 meses / Saldo,Saldo,Valor STD (COP$),Valor Real (COP$),Cant. Backlog,Valor Backlog (R$),"Backlog ajustado cant.
(de acuerdo a inventario existente","Backlog ajustado valor
(de acuerdo a inventario existente",Cantidad en contratos,Inventario cubierto por contratos COP$,Total inventario no comprometido después de backlog,Total inventario no comprometido después de backlog y contratos,Agotamiento,Cant. Comprometida,Nuevo agotamiento,%,Categoría Provisión de Inventario,Valor Provisión
CT-1704-L,TL,Producto CT-1704-L,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,29.0,0.0,35.0,0.0,6.0,4.0,0.0,4,11228.383,11228.383,1,2807.0958,1.0,2807.09575,,0,8421.28725,8421.28725,1.2,1.0,0.0,7.5,Regular,0.0
CT-1704-L-C,TL,Producto CT-1704-L-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,1515.0,1806.0,4761.0,9265.0,3246.0,7459.0,,2.2781954887218046,665,2017905.7987,2017905.7987,0,0.0,0.0,0.0,,0,2017905.7987,2017905.7987,0.0,665.0,0.0,2.7157894736842105,Regular,0.0
CT-1705-L-C,TL,Producto CT-1705-L-C,2024-09-30,PZ,Acabados,PRODUCTOS TERMINADOS,200.0,1035.0,2330.0,1039.0,2130.0,4.0,,0.1251564455569462,1598,5807075.8942,5807075.8942,6,21803.7893,6.0,21803.789339924904,,0,5785272.104860075,5785272.104860075,18.5,6.0,6.457971014492753,0.6514392991239049,A,867790.8157290112
CT-1705-LTC-C,TL,Producto CT-1705-LTC-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,8095.0,1491.0,8095.0,1491.0,,0.0,6761,24282560.215,24282560.215,0,0.0,0.0,0.0,,0,24282560.215,24282560.215,999.9,0.0,999.9,0.0,C,12141280.1075
CT-1707-L-C,TL,Producto CT-1707-L-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,455.0,0.0,455.0,0.0,0.0,0.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
CT-1708-L-C,TL,Producto CT-1708-L-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,20.0,20.0,20.0,20.0,0.0,0.0,-20.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
CT-1710-L-C,TL,Producto CT-1710-L-C,2024-09-30,UN,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,4.0,0.0,4.0,105.0,0.0,105,1256355.5876,1256355.5876,2,23930.5826,2.0,23930.58262095238,,0,1232425.0049790477,1232425.0049790477,999.9,2.0,999.9,0.01904761904761909,C,616212.5024895238
CT-1712-LTC,TL,Producto CT-1712-LTC,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,285.0,0.0,295.0,0.0,10.0,2202.0,0.0,2202,6818155.8738,6818155.8738,0,0.0,0.0,0.0,,0,6818155.8738,6818155.8738,92.5,6.0,80.71578947368421,0.1294277929155313,B,2045446.76214
CT-1714-L-C,TL,Producto CT-1714-L-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,323.0,0.0,337.0,0.0,14.0,1314.0,0.0,1314,4792165.8052,4792165.8052,0,0.0,0.0,0.0,,0,4792165.8052,4792165.8052,48.7,4.0,36.81733746130031,0.24581430745814303,B,1437649.74156
CT-1715-L-C,TL,Producto CT-1715-L-C,2024-09-30,UN,Acabados,PRODUCTOS TERMINADOS,0.0,60.0,273.0,646.0,273.0,586.0,,0.0,671,2862037.1413,2862037.1413,22,93837.2833,22.0,93837.28332131146,,0,2768199.8579786886,2768199.8579786886,129.8,22.0,117.8,0.12220566318926973,B,830459.9573936065
CT-1716-L-C,TL,Producto CT-1716-L-C,2024-09-30,UN,Acabados,PRODUCTOS TERMINADOS,10.0,20.0,10.0,20.0,0.0,0.0,0.0,1.0,10,794597.525,794597.525,0,0.0,0.0,0.0,,0,794597.525,794597.525,6.0,0.0,0.0,2.0,Regular,0.0
CT08-052058-LC,TL,Producto CT08-052058-LC,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,32.0,9.0,32.0,9.0,,0.0,23,738229.16,738229.16,0,0.0,0.0,0.0,,0,738229.16,738229.16,999.9,0.0,999.9,0.0,C,369114.58
CT20-084093-LC-M,TL,Producto CT20-084093-LC-M,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,23.0,3.0,23.0,3.0,,0.0,20,630887.7914,630887.7914,0,0.0,0.0,0.0,,0,630887.7914,630887.7914,999.9,0.0,999.9,0.0,Muestra,0.0
CT20-094104-LC-M,TL,Producto CT20-094104-LC-M,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,21.0,2.0,21.0,2.0,,0.0,19,619002.9542,619002.9542,0,0.0,0.0,0.0,,0,619002.9542,619002.9542,999.9,0.0,999.9,0.0,Muestra,0.0
CT20-105117-LC-M,TL,Producto CT20-105117-LC-M,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,21.0,2.0,21.0,2.0,,0.0,18,610199.2989,610199.2989,0,0.0,0.0,0.0,,0,610199.2989,610199.2989,999.9,0.0,999.9,0.0,Muestra,0.0
CT20-118131-LC,TL,Producto CT20-118131-LC,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,200.0,400.0,4221.0,400.0,4021.0,0.0,,0.05234231876472128,3821,14630367.7803,14630367.7803,0,0.0,0.0,0.0,,0,14630367.7803,14630367.7803,114.6,0.0,102.63,0.10468463752944257,B,4389110.33409
CT20-149167-LC,TL,Producto CT20-149167-LC,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,10.0,20.0,29.0,22.0,19.0,2.0,,1.4285714285714286,7,297723.2136,297723.2136,0,0.0,0.0,0.0,,0,297723.2136,297723.2136,4.2,0.0,0.0,2.857142857142857,Regular,0.0
CT20-168188-LC,TL,Producto CT20-168188-LC,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,32.0,19.0,52.0,22.0,20.0,3.0,,1.0666666666666667,30,870385.6839,870385.6839,0,0.0,0.0,0.0,,0,870385.6839,870385.6839,18.9,0.0,6.947368421052632,0.6333333333333333,Regular,0.0
CTO-P-16-1-M,TL,Producto CTO-P-16-1-M,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,3.0,0.0,3.0,0.0,,0.0,3,346657.81,346657.81,1,115552.6033,1.0,115552.60333333333,,0,231105.20666666667,231105.20666666667,999.9,1.0,999.9,0.33333333333333337,Muestra,0.0
CTO-P-16-2-M,TL,Producto CTO-P-16-2-M,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,3.0,0.0,3.0,0.0,,0.0,3,374631.78,374631.78,0,0.0,0.0,0.0,,0,374631.78,374631.78,999.9,0.0,999.9,0.0,Muestra,0.0
CTO-P-8-M,TL,Producto CTO-P-8-M,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,3.0,0.0,3.0,0.0,,0.0,3,293041.04,293041.04,0,0.0,0.0,0.0,,0,293041.04,293041.04,999.9,0.0,999.9,0.0,Muestra,0.0
CTP-115,TR,Producto CTP-115,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,18.0,36.0,645.0,641.0,627.0,605.0,,2.25,8,15438.28,15438.28,8,15438.28,8.0,15438.28,,0,0.0,0.0,0.0,8.0,0.0,5.5,Regular,0.0
CUBIERTA CTO-C,TL,Producto CUBIERTA CTO-C,2024-09-30,PZ,Materia Prima,COMPONENTES,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100,143195.0,143195.0,0,0.0,0.0,0.0,,0,143195.0,143195.0,999.9,1.0,999.9,0.0,D,143195.0
CUBIERTA CTO-P,TL,Producto CUBIERTA CTO-P,2024-09-30,PZ,Materia Prima,COMPONENTES,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,48,397821.7402,397821.7402,0,0.0,0.0,0.0,,0,397821.7402,397821.7402,999.9,2.0,999.9,0.0,D,397821.7402
CUPULA CEO II,TL,Producto CUPULA CEO II,2024-09-30,PZ,Materia Prima,COMPONENTES,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200,5493480.8,5493480.8,0,0.0,0.0,0.0,,0,5493480.8,5493480.8,999.9,0.0,999.9,0.0,D,5493480.8
CV62012-SS,DT,Producto CV62012-SS,2024-09-30,un,Materia Prima,COMPONENTES,0.0,0.0,89000.0,129120.0,89000.0,129120.0,,0.0,125,246875.0588,246875.0588,0,0.0,0.0,0.0,,0,246875.0588,246875.0588,999.9,0.0,999.9,0.0,C,123437.5294
CX-132,TR,Producto CX-132,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,80.0,80.0,80.0,80.0,0.0,0.0,-80.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
CZ-101,TL,Producto CZ-101,2024-09-30,PZ,Acabados,PRODUCTOS TERMINADOS,9.0,22.0,137.0,145.0,128.0,123.0,,9.0,1,280365.16,280365.16,7,1962556.12,1.0,280365.16,,0,0.0,0.0,0.0,1.0,0.0,29.0,Regular,0.0
CZ-110,TR,Producto CZ-110,2024-09-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,2.0,4.0,53.0,4.0,51.0,,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
CZD-550,TR,Producto CZD-550,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,2798.0,2826.0,2945.0,2952.0,147.0,126.0,,9.99,0,0.0,0.0,14,471514.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
CZD-PS01,TR,Producto CZD-PS01,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,1,481.6,481.6,0,0.0,0.0,0.0,,0,481.6,481.6,999.9,0.0,999.9,0.0,D,481.6
DBST-1100-H-M,DT,Producto DBST-1100-H-M,2024-09-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,8000.0,8000.0,0,0.0,0.0,0.0,,0,8000.0,8000.0,999.9,0.0,999.9,0.0,Muestra,0.0
DBST-1103-H,DT,Producto DBST-1103-H,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,300.0,10.0,300.0,10.0,0.0,0.0,-10.0,1.0344827586206897,290,2496584.5583,2496584.5583,0,0.0,0.0,0.0,,0,2496584.5583,2496584.5583,348.0,0.0,336.0,0.03448275862068961,Regular,0.0
DBST-1103-S,DT,Producto DBST-1103-S,2024-09-30,UN,Acabados,PRODUCTOS TERMINADOS,150.0,416.0,150.0,2082.0,0.0,1666.0,-13.0,1.094890510948905,137,674410.6069,674410.6069,19272,94870373.8435,137.0,674410.6069,,0,0.0,0.0,0.0,137.0,0.0,143.7080291970803,Regular,0.0
DBST-1103-S-C,DT,Producto DBST-1103-S-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,1622.0,0.0,1622.0,0.0,0.0,0.0,0.0,1.0,1622,8656461.4996,8656461.4996,0,0.0,0.0,0.0,,0,8656461.4996,8656461.4996,0.0,0.0,999.9,0.0,Regular,0.0
DBST-1106-S,DT,Producto DBST-1106-S,2024-09-30,UN,Acabados,PRODUCTOS TERMINADOS,262.0,634.0,2062.0,2554.0,1800.0,1920.0,,9.99,0,0.0,0.0,587,6585522.2999,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
DBST-1106-S-C,DT,Producto DBST-1106-S-C,2024-09-30,UN,Acabados,PRODUCTOS TERMINADOS,1516.0,799.0,1516.0,799.0,0.0,0.0,-799.0,2.114365411436541,717,3933958.8953,3933958.8953,585,3209715.4167,585.0,3209715.416667364,,0,724243.4786326359,724243.4786326359,2.0,585.0,0.0,1.9302649930264995,Regular,0.0
DBST-1107-S,DT,Producto DBST-1107-S,2024-09-30,UN,Acabados,PRODUCTOS TERMINADOS,0.0,300.0,0.0,300.0,0.0,0.0,193.0,0.0,193,1121752.8997,1121752.8997,0,0.0,0.0,0.0,,0,1121752.8997,1121752.8997,7.7,0.0,0.0,1.5544041450777202,Regular,0.0
DBST-1108-S,DT,Producto DBST-1108-S,2024-09-30,UN,Acabados,PRODUCTOS TERMINADOS,312.0,16.0,312.0,16.0,0.0,0.0,-12.0,1.04,300,3221907.099,3221907.099,0,0.0,0.0,0.0,,0,3221907.099,3221907.099,225.0,0.0,213.0,0.053333333333333344,Regular,0.0
DBST-1108-S1-C,DT,Producto DBST-1108-S1-C,2024-09-30,UN,Acabados,PRODUCTOS TERMINADOS,788.0,718.0,788.0,718.0,0.0,0.0,-718.0,11.257142857142858,70,590611.3101,590611.3101,0,0.0,0.0,0.0,,0,590611.3101,590611.3101,1.2,0.0,0.0,10.257142857142858,Regular,0.0
DBST-1109-S-C1,DT,Producto DBST-1109-S-C1,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,521.0,0.0,521.0,0.0,0.0,0.0,0.0,1.0,521,4710975.3736,4710975.3736,0,0.0,0.0,0.0,,0,4710975.3736,4710975.3736,0.0,0.0,999.9,0.0,Regular,0.0
DBST-1110-S,DT,Producto DBST-1110-S,2024-09-30,UN,Acabados,PRODUCTOS TERMINADOS,556.0,365.0,756.0,365.0,200.0,0.0,,1.3934837092731829,399,4607239.5298,4607239.5298,167,1928343.3621,167.0,1928343.3620967418,,0,2678896.167703258,2678896.167703258,7.6,167.0,0.0,1.3333333333333333,Regular,0.0
DBST-1110-S1-C,DT,Producto DBST-1110-S1-C,2024-09-30,UN,Acabados,PRODUCTOS TERMINADOS,1059.0,1007.0,1059.0,1007.0,0.0,0.0,-1007.0,20.365384615384617,52,547689.35,547689.35,0,0.0,0.0,0.0,,0,547689.35,547689.35,0.6,0.0,0.0,19.365384615384617,Regular,0.0
DE-0121L-COL-C,DT,Producto DE-0121L-COL-C,2024-09-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,2.0,2.0,6.0,2.0,4.0,,0.0,1742,35811268.7187,35811268.7187,2,41115.1191,2.0,41115.11908002296,,0,35770153.59961998,35770153.59961998,999.9,2.0,999.9,0.0022962112514350874,B,10731046.079885993
DE-1553-H-C,DT,Producto DE-1553-H-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,44.0,0.0,114.0,0.0,70.0,1815.0,0.0,1815,15443688.1484,15443688.1484,0,0.0,0.0,0.0,,0,15443688.1484,15443688.1484,495.0,0.0,483.0,0.024242424242424288,B,4633106.444519999
DE-1553-HN-C,DT,Producto DE-1553-HN-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,8.0,0.0,8.0,0.0,,0.0,8,208908.61,208908.61,0,0.0,0.0,0.0,,0,208908.61,208908.61,999.9,0.0,999.9,0.0,D,208908.61
DE-1553L-COL-C,DT,Producto DE-1553L-COL-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,102.0,657.0,102.0,1195.0,0.0,538.0,319.0,0.24228028503562946,421,3779974.3705,3779974.3705,200,1795712.29,200.0,1795712.290023753,,0,1984262.0804762472,1984262.0804762472,4.0,200.0,0.0,2.03562945368171,Regular,0.0
DE-1553LN-COL-C,DT,Producto DE-1553LN-COL-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,503.0,503.0,511.0,511.0,8.0,8.0,,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
DE-1554-H-C,DT,Producto DE-1554-H-C,2024-09-30,PZ,Acabados,PRODUCTOS TERMINADOS,4801.0,8059.0,6723.0,12151.0,1922.0,4092.0,,184.65384615384616,26,205793.6998,205793.6998,6,47490.8538,6.0,47490.853800000004,,0,158302.846,158302.846,0.0,6.0,0.0,310.1923076923077,Regular,0.0
DE-1554-H1-C,DT,Producto DE-1554-H1-C,2024-09-30,UN,Acabados,PRODUCTOS TERMINADOS,4689.0,1900.0,4689.0,1900.0,0.0,0.0,-1900.0,1.6812477590534243,2789,29175835.1772,29175835.1772,0,0.0,0.0,0.0,,0,29175835.1772,29175835.1772,17.6,0.0,5.6147368421052635,0.6812477590534242,Regular,0.0
DE-1554-SN-C,DT,Producto DE-1554-SN-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,112,3478447.6608,3478447.6608,0,0.0,0.0,0.0,,0,3478447.6608,3478447.6608,999.9,0.0,999.9,0.0,D,3478447.6608
DE-1554L-COL-C,DT,Producto DE-1554L-COL-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,2939.0,4113.0,6639.0,4113.0,3700.0,,9.99,0,0.0,0.0,200,1678321.95,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
DE-1554LN-COL-C,DT,Producto DE-1554LN-COL-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,2886.0,2893.0,6536.0,7393.0,3650.0,4500.0,,9.99,0,0.0,0.0,431,5911672.0112,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
DE-1555-H-C,DT,Producto DE-1555-H-C,2024-09-30,PZ,Acabados,PRODUCTOS TERMINADOS,114.0,1471.0,3929.0,3973.0,3815.0,2502.0,,0.07142857142857142,1596,15330293.0928,15330293.0928,0,0.0,0.0,0.0,,0,15330293.0928,15330293.0928,9.6,418.0,1.0197144799456153,0.9216791979949874,A,2299543.96392
DE-1555-HN-BOG-C,DT,Producto DE-1555-HN-BOG-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,1020.0,1008.0,3520.0,3512.0,2500.0,2504.0,,5.604395604395604,182,2601799.8133,2601799.8133,600,8577362.022,182.0,2601799.8133,,0,0.0,0.0,0.0,182.0,0.0,8.835164835164836,Regular,0.0
DE-1555L-COL-C,DT,Producto DE-1555L-COL-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,1060.0,0.0,1680.0,0.0,620.0,0.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
DE-1555L1N-C,DT,Producto DE-1555L1N-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,1425.0,1188.0,1425.0,1188.0,0.0,0.0,-1188.0,6.012658227848101,237,6019934.7298,6019934.7298,418,10617437.6246,237.0,6019934.7298,,0,0.0,0.0,0.0,237.0,0.0,6.776371308016878,Regular,0.0
DE-1555LN-COL-C,DT,Producto DE-1555LN-COL-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,995.0,995.0,1595.0,1595.0,600.0,600.0,,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
DE-1556-H,DT,Producto DE-1556-H,2024-09-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,87.0,0.0,100.0,0.0,13.0,149.0,0.0,149,1278315.7,1278315.7,0,0.0,0.0,0.0,,0,1278315.7,1278315.7,20.6,0.0,8.551724137931034,0.5838926174496644,A,191747.35499999998
DE-1556-H-C,DT,Producto DE-1556-H-C,2024-09-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,190.0,0.0,190.0,0.0,0.0,1990.0,0.0,1990,23276759.7779,23276759.7779,0,0.0,0.0,0.0,,0,23276759.7779,23276759.7779,125.7,0.0,113.6842105263158,0.09547738693467334,B,6983027.93337
DE-1556-H-SUL-C,DT,Producto DE-1556-H-SUL-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24,901053.3398,901053.3398,0,0.0,0.0,0.0,,0,901053.3398,901053.3398,999.9,0.0,999.9,0.0,D,901053.3398
DE-1557-H-C,DT,Producto DE-1557-H-C,2024-09-30,PZ,Acabados,PRODUCTOS TERMINADOS,168.0,637.0,3529.0,4061.0,3361.0,3424.0,,0.07216494845360824,2328,22419928.3385,22419928.3385,54,520049.8841,54.0,520049.88414046395,,0,21899878.454359535,21899878.454359535,42.8,54.0,30.838304552590266,0.29682130584192434,B,6569963.53630786
DE-1557-HN-C,DT,Producto DE-1557-HN-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,100.0,100.0,1150.0,1150.0,1050.0,1050.0,,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
DE-1557L-COL,DT,Producto DE-1557L-COL,2024-09-30,UN,Acabados,PRODUCTOS TERMINADOS,60.0,719.0,90.0,960.0,30.0,241.0,,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
DE-1557LN-COL,DT,Producto DE-1557LN-COL,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,609.0,609.0,624.0,624.0,15.0,15.0,,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
DE-1557LN-COL-C,DT,Producto DE-1557LN-COL-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,700.0,691.0,700.0,691.0,0.0,0.0,-691.0,77.77777777777777,9,178040.4548,178040.4548,0,0.0,0.0,0.0,,0,178040.4548,178040.4548,0.2,0.0,0.0,76.77777777777777,Regular,0.0
DE-1558-H-C,DT,Producto DE-1558-H-C,2024-09-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,5198.0,4216.0,5198.0,4216.0,,0.0,982,17249831.7284,17249831.7284,0,0.0,0.0,0.0,,0,17249831.7284,17249831.7284,999.9,100.0,999.9,0.0,C,8624915.8642
DE-1558-SN-C,DT,Producto DE-1558-SN-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,121,2935707.1292,2935707.1292,0,0.0,0.0,0.0,,0,2935707.1292,2935707.1292,999.9,0.0,999.9,0.0,D,2935707.1292
DE-2554-H,DT,Producto DE-2554-H,2024-09-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,930.0,0.0,930,4888050.5097,4888050.5097,0,0.0,0.0,0.0,,0,4888050.5097,4888050.5097,999.9,0.0,999.9,0.0,D,4888050.5097
DE-2603-H-C,DT,Producto DE-2603-H-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120,1545279.45,1545279.45,0,0.0,0.0,0.0,,0,1545279.45,1545279.45,999.9,0.0,999.9,0.0,D,1545279.45
DE-2604-L-C,DT,Producto DE-2604-L-C,2024-09-30,PZ,Acabados,PRODUCTOS TERMINADOS,504.0,1247.0,13310.0,8980.0,12806.0,7733.0,,0.11541103732539501,4367,9070994.1408,9070994.1408,508,1055201.5167,508.0,1055201.5167223264,,0,8015792.624077673,8015792.624077673,37.1,508.0,25.135525260625503,0.4018777192580719,B,2404737.787223302
DE-2613-L-C,TL,Producto DE-2613-L-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,20040.0,14023.0,20040.0,14023.0,0.0,0.0,-14023.0,3.3305634036895464,6017,8296003.9141,8296003.9141,0,0.0,0.0,0.0,,0,8296003.9141,8296003.9141,5.1,0.0,0.0,2.3305634036895464,Regular,0.0
DE-3501-SN-C,DT,Producto DE-3501-SN-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,108.0,0.0,108.0,0.0,0.0,0.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
DE-3502-H-C,DT,Producto DE-3502-H-C,2024-09-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,760.0,1734.0,1519.0,1734.0,759.0,,0.0,215,3538056.9721,3538056.9721,0,0.0,0.0,0.0,,0,3538056.9721,3538056.9721,0.0,215.0,0.0,3.5348837209302326,Regular,0.0
DE-3502-HN-BOG-C,DT,Producto DE-3502-HN-BOG-C,2024-09-30,UN,Acabados,PRODUCTOS TERMINADOS,510.0,505.0,739.0,729.0,229.0,224.0,,51.0,10,198722.6208,198722.6208,200,3974452.416,10.0,198722.6208,,0,0.0,0.0,0.0,10.0,0.0,70.5,Regular,0.0
DE-3503-H-C,DT,Producto DE-3503-H-C,2024-09-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,100.0,950.0,249.0,950.0,149.0,,0.0,701,68049195.3805,68049195.3805,0,0.0,0.0,0.0,,0,68049195.3805,68049195.3805,84.1,0.0,72.12,0.1426533523537803,B,20414758.61415
DE-3503-HN-C,DT,Producto DE-3503-HN-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,119.0,112.0,119.0,112.0,,0.0,7,900561.9329,900561.9329,0,0.0,0.0,0.0,,0,900561.9329,900561.9329,999.9,0.0,999.9,0.0,C,450280.96645
DE-3504-H,DT,Producto DE-3504-H,2024-09-30,PZ,Acabados,PRODUCTOS TERMINADOS,494.0,1645.0,654.0,2113.0,160.0,468.0,,2.1666666666666665,228,4037173.8817,4037173.8817,60,1062414.1794,60.0,1062414.179394737,,0,2974759.702305263,2974759.702305263,1.2,60.0,0.0,7.478070175438597,Regular,0.0
DE-3504-H-C,DT,Producto DE-3504-H-C,2024-09-30,PZ,Acabados,PRODUCTOS TERMINADOS,2269.0,3349.0,2269.0,3379.0,0.0,30.0,-1131.0,1.9938488576449913,1138,19459040.8174,19459040.8174,0,0.0,0.0,0.0,,0,19459040.8174,19459040.8174,4.1,0.0,0.0,2.9428822495606326,Regular,0.0
DE-3504-HN-C,DT,Producto DE-3504-HN-C,2024-09-30,PZ,Acabados,PRODUCTOS TERMINADOS,140.0,140.0,140.0,140.0,0.0,0.0,-140.0,9.99,0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,Regular,0.0
DE-3504-SN-C,DT,Producto DE-3504-SN-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,68,5743611.1199,5743611.1199,0,0.0,0.0,0.0,,0,5743611.1199,5743611.1199,999.9,0.0,999.9,0.0,D,5743611.1199
DE-3505-H,DT,Producto DE-3505-H,2024-09-30,PZ,Acabados,PRODUCTOS TERMINADOS,0.0,210.0,0.0,212.0,0.0,2.0,105.0,0.0,105,2485737.113,2485737.113,0,0.0,0.0,0.0,,0,2485737.113,2485737.113,6.0,0.0,0.0,2.0,Regular,0.0
DE-3505-SN-C,DT,Producto DE-3505-SN-C,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,106,4599026.7096,4599026.7096,0,0.0,0.0,0.0,,0,4599026.7096,4599026.7096,999.9,0.0,999.9,0.0,D,4599026.7096
DE-3506-H1-C-M,DT,Producto DE-3506-H1-C-M,2024-09-30,un,Acabados,PRODUCTOS TERMINADOS,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18,1935308.34,1935308.34,0,0.0,0.0,0.0,,0,1935308.34,1935308.34,999.9,0.0,999.9,0.0,Muestra,0.0
